participantId,task,duration_sec,format
65be552ceed6a0595fa1feb5,modifying-task-tabular-4,347.362,json
65be552ceed6a0595fa1feb5,modifying-task-tabular-4_post-task-question,5.736,json
65be552ceed6a0595fa1feb5,$nasa-tlx.co.nasa-tlx,33.81,json
65be552ceed6a0595fa1feb5,post-task-survey-tlx,69.286,json
6577a27da9f5297d49f38e6f,introduction,26.84,hjson
6577a27da9f5297d49f38e6f,qualifications,8.043,hjson
6577a27da9f5297d49f38e6f,consent,82.483,hjson
6577a27da9f5297d49f38e6f,task,63.137,hjson
6577a27da9f5297d49f38e6f,writing-task-NL,293.081,hjson
6577a27da9f5297d49f38e6f,writing-task-NL_post-task-question,13.292,hjson
6577a27da9f5297d49f38e6f,tutorial-part1,452.592,hjson
6577a27da9f5297d49f38e6f,tutorial-part2,181.361,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-1,213.658,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-1_post-task-question,9.07,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-2,83.37,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-2_post-task-question,3.766,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-3,30.116,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-3_post-task-question,2.801,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-4,18.882,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-4_post-task-question,4.84,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-5,48.039,hjson
6577a27da9f5297d49f38e6f,reading-task-tabular-5_post-task-question,4.424,hjson
6577a27da9f5297d49f38e6f,writing-task-tabular,766.7902165597484,hjson
6577a27da9f5297d49f38e6f,writing-task-tabular_post-task-question,11.273,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-1,126.064,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-1_post-task-question,8.103,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-2,170.095,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-2_post-task-question,7.366,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-3,80.899,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-3_post-task-question,4.786,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-4,1007.862,hjson
6577a27da9f5297d49f38e6f,modifying-task-tabular-4_post-task-question,9.439,hjson
6577a27da9f5297d49f38e6f,$nasa-tlx.co.nasa-tlx,62.886,hjson
6577a27da9f5297d49f38e6f,post-task-survey-tlx,125.225,hjson
67eefd0739d752c54dd52686,introduction,34.319,toml
67eefd0739d752c54dd52686,qualifications,27.363,toml
67eefd0739d752c54dd52686,consent,54.629,toml
67eefd0739d752c54dd52686,task,56.452,toml
67eefd0739d752c54dd52686,writing-task-NL,180.981,toml
67eefd0739d752c54dd52686,writing-task-NL_post-task-question,24.633,toml
67eefd0739d752c54dd52686,tutorial-part1,289.566,toml
67eefd0739d752c54dd52686,tutorial-part2,96.121,toml
67eefd0739d752c54dd52686,reading-task-tabular-1,78.717,toml
67eefd0739d752c54dd52686,reading-task-tabular-1_post-task-question,8.924,toml
67eefd0739d752c54dd52686,reading-task-tabular-2,144.576,toml
67eefd0739d752c54dd52686,reading-task-tabular-2_post-task-question,4.084,toml
67eefd0739d752c54dd52686,reading-task-tabular-3,50.437,toml
67eefd0739d752c54dd52686,reading-task-tabular-3_post-task-question,5.034,toml
67eefd0739d752c54dd52686,reading-task-tabular-4,126.193,toml
67eefd0739d752c54dd52686,reading-task-tabular-4_post-task-question,4.701,toml
67eefd0739d752c54dd52686,reading-task-tabular-5,77.43,toml
67eefd0739d752c54dd52686,reading-task-tabular-5_post-task-question,6.039,toml
67eefd0739d752c54dd52686,writing-task-tabular,231.40888772727277,toml
67eefd0739d752c54dd52686,writing-task-tabular_post-task-question,9.686,toml
67eefd0739d752c54dd52686,modifying-task-tabular-1,207.38,toml
67eefd0739d752c54dd52686,modifying-task-tabular-1_post-task-question,6.969,toml
67eefd0739d752c54dd52686,modifying-task-tabular-2,98.156,toml
67eefd0739d752c54dd52686,modifying-task-tabular-2_post-task-question,7.241,toml
67eefd0739d752c54dd52686,modifying-task-tabular-3,100.22,toml
67eefd0739d752c54dd52686,modifying-task-tabular-3_post-task-question,6.263,toml
67eefd0739d752c54dd52686,modifying-task-tabular-4,91.852,toml
67eefd0739d752c54dd52686,modifying-task-tabular-4_post-task-question,4.71,toml
67eefd0739d752c54dd52686,$nasa-tlx.co.nasa-tlx,30.76,toml
67eefd0739d752c54dd52686,post-task-survey-tlx,164.238,toml
67e12acb51605ac16c227598,introduction,62.869,jsonc
67e12acb51605ac16c227598,qualifications,15.076,jsonc
67e12acb51605ac16c227598,consent,80.263,jsonc
67e12acb51605ac16c227598,task,123.842,jsonc
67e12acb51605ac16c227598,writing-task-NL,314.48,jsonc
67e12acb51605ac16c227598,writing-task-NL_post-task-question,15.227,jsonc
67e12acb51605ac16c227598,tutorial-part1,476.296,jsonc
67e12acb51605ac16c227598,tutorial-part2,226.347,jsonc
67e12acb51605ac16c227598,reading-task-tabular-1,59.265,jsonc
67e12acb51605ac16c227598,reading-task-tabular-1_post-task-question,7.585,jsonc
67e12acb51605ac16c227598,reading-task-tabular-2,127.098,jsonc
67e12acb51605ac16c227598,reading-task-tabular-2_post-task-question,4.695,jsonc
67e12acb51605ac16c227598,reading-task-tabular-3,55.415,jsonc
67e12acb51605ac16c227598,reading-task-tabular-3_post-task-question,4.452,jsonc
67e12acb51605ac16c227598,reading-task-tabular-4,51.612,jsonc
67e12acb51605ac16c227598,reading-task-tabular-4_post-task-question,6.829,jsonc
67e12acb51605ac16c227598,reading-task-tabular-5,60.987,jsonc
67e12acb51605ac16c227598,reading-task-tabular-5_post-task-question,4.744,jsonc
67e12acb51605ac16c227598,writing-task-tabular,2306.0506519008263,jsonc
67e12acb51605ac16c227598,writing-task-tabular_post-task-question,3.309,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-1,203.625,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-1_post-task-question,3.717,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-2,45.995,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-2_post-task-question,7.123,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-3,125.555,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-3_post-task-question,4.922,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-4,64.209,jsonc
67e12acb51605ac16c227598,modifying-task-tabular-4_post-task-question,2.979,jsonc
67e12acb51605ac16c227598,$nasa-tlx.co.nasa-tlx,29.427,jsonc
67e12acb51605ac16c227598,post-task-survey-tlx,479.253,jsonc
67d9788747176969d8d0fa1d,introduction,48.381,hjson
67d9788747176969d8d0fa1d,qualifications,17.938,hjson
67d9788747176969d8d0fa1d,consent,133.129,hjson
67d9788747176969d8d0fa1d,task,103.523,hjson
67d9788747176969d8d0fa1d,writing-task-NL,502.088,hjson
67d9788747176969d8d0fa1d,writing-task-NL_post-task-question,17.882,hjson
67d9788747176969d8d0fa1d,tutorial-part1,471.961,hjson
67d9788747176969d8d0fa1d,tutorial-part2,623.8,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-1,134.006,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-1_post-task-question,16.26,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-2,133.646,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-2_post-task-question,10.46,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-3,167.948,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-3_post-task-question,8.858,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-4,81.031,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-4_post-task-question,5.911,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-5,76.446,hjson
67d9788747176969d8d0fa1d,reading-task-tabular-5_post-task-question,7.68,hjson
67d9788747176969d8d0fa1d,writing-task-tabular,1706.914322635659,hjson
67d9788747176969d8d0fa1d,writing-task-tabular_post-task-question,11.563,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-1,696.679,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-1_post-task-question,8.89,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-2,477.237,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-2_post-task-question,9.12,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-3,282.13,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-3_post-task-question,5.903,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-4,412.78,hjson
67d9788747176969d8d0fa1d,modifying-task-tabular-4_post-task-question,6.25,hjson
67d9788747176969d8d0fa1d,$nasa-tlx.co.nasa-tlx,47.725,hjson
67d9788747176969d8d0fa1d,post-task-survey-tlx,109.085,hjson
669a84e18da4349ece0ea67c,introduction,45.107,xml
669a84e18da4349ece0ea67c,qualifications,35.269,xml
669a84e18da4349ece0ea67c,consent,33.691,xml
669a84e18da4349ece0ea67c,task,197.398,xml
669a84e18da4349ece0ea67c,writing-task-NL,213.523,xml
669a84e18da4349ece0ea67c,writing-task-NL_post-task-question,12.144,xml
669a84e18da4349ece0ea67c,tutorial-part1,66.773,xml
669a84e18da4349ece0ea67c,tutorial-part2,62.432,xml
669a84e18da4349ece0ea67c,reading-task-tabular-1,117.679,xml
669a84e18da4349ece0ea67c,reading-task-tabular-1_post-task-question,7.293,xml
669a84e18da4349ece0ea67c,reading-task-tabular-2,54.628,xml
669a84e18da4349ece0ea67c,reading-task-tabular-2_post-task-question,23.593,xml
669a84e18da4349ece0ea67c,reading-task-tabular-3,72.506,xml
669a84e18da4349ece0ea67c,reading-task-tabular-3_post-task-question,7.822,xml
669a84e18da4349ece0ea67c,reading-task-tabular-4,31.416,xml
669a84e18da4349ece0ea67c,reading-task-tabular-4_post-task-question,4.309,xml
669a84e18da4349ece0ea67c,reading-task-tabular-5,116.748,xml
669a84e18da4349ece0ea67c,reading-task-tabular-5_post-task-question,5.306,xml
669a84e18da4349ece0ea67c,writing-task-tabular,315.9910713904382,xml
669a84e18da4349ece0ea67c,writing-task-tabular_post-task-question,7.062,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-1,342.847,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-1_post-task-question,7.288,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-2,141.091,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-2_post-task-question,3.825,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-3,71.792,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-3_post-task-question,3.84,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-4,341.632,xml
669a84e18da4349ece0ea67c,modifying-task-tabular-4_post-task-question,4.88,xml
669a84e18da4349ece0ea67c,$nasa-tlx.co.nasa-tlx,89.139,xml
669a84e18da4349ece0ea67c,post-task-survey-tlx,79.907,xml
67d548b5aa5737666a77a6d2,introduction,13.302,json5
67d548b5aa5737666a77a6d2,qualifications,62.474,json5
67d548b5aa5737666a77a6d2,consent,213.365,json5
67d548b5aa5737666a77a6d2,task,54.659,json5
67d548b5aa5737666a77a6d2,writing-task-NL,638.77,json5
67d548b5aa5737666a77a6d2,writing-task-NL_post-task-question,30.822,json5
67d548b5aa5737666a77a6d2,tutorial-part1,398.832,json5
67d548b5aa5737666a77a6d2,tutorial-part2,208.249,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-1,234.599,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-1_post-task-question,25.912,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-2,95.915,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-2_post-task-question,8.506,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-3,124.722,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-3_post-task-question,6.231,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-4,113.255,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-4_post-task-question,5.175,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-5,122.507,json5
67d548b5aa5737666a77a6d2,reading-task-tabular-5_post-task-question,5.834,json5
67d548b5aa5737666a77a6d2,writing-task-tabular,1992.637063726708,json5
67d548b5aa5737666a77a6d2,writing-task-tabular_post-task-question,8.018,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-1,227.411,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-1_post-task-question,5.879,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-2,212.467,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-2_post-task-question,6.235,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-3,312.122,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-3_post-task-question,4.171,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-4,70.023,json5
67d548b5aa5737666a77a6d2,modifying-task-tabular-4_post-task-question,7.066,json5
67d548b5aa5737666a77a6d2,$nasa-tlx.co.nasa-tlx,106.155,json5
67d548b5aa5737666a77a6d2,post-task-survey-tlx,180.369,json5
67ab57e88fd0774428bd1f32,introduction,37.232,xml
67ab57e88fd0774428bd1f32,qualifications,9.167,xml
67ab57e88fd0774428bd1f32,consent,33.856,xml
67ab57e88fd0774428bd1f32,task,41.061,xml
67ab57e88fd0774428bd1f32,writing-task-NL,294.127,xml
67ab57e88fd0774428bd1f32,writing-task-NL_post-task-question,13.677,xml
67ab57e88fd0774428bd1f32,tutorial-part1,149.909,xml
67ab57e88fd0774428bd1f32,tutorial-part2,183.361,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-1,66.685,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-1_post-task-question,12.18,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-2,99.853,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-2_post-task-question,7.419,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-3,110.252,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-3_post-task-question,7.414,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-4,141.054,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-4_post-task-question,5.908,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-5,121.288,xml
67ab57e88fd0774428bd1f32,reading-task-tabular-5_post-task-question,5.582,xml
67ab57e88fd0774428bd1f32,writing-task-tabular,1468.1383405813954,xml
67ab57e88fd0774428bd1f32,writing-task-tabular_post-task-question,4.599,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-1,123.326,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-1_post-task-question,42.74,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-2,20.03,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-2_post-task-question,6.029,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-3,176.639,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-3_post-task-question,4.636,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-4,566.347,xml
67ab57e88fd0774428bd1f32,modifying-task-tabular-4_post-task-question,21.396,xml
67ab57e88fd0774428bd1f32,$nasa-tlx.co.nasa-tlx,22.274,xml
67ab57e88fd0774428bd1f32,post-task-survey-tlx,108.081,xml
667983594f7d5d70a78c6e5a,introduction,25.071,json
667983594f7d5d70a78c6e5a,qualifications,60.524,json
667983594f7d5d70a78c6e5a,consent,70.61,json
667983594f7d5d70a78c6e5a,task,111.45,json
667983594f7d5d70a78c6e5a,writing-task-NL,398.303,json
667983594f7d5d70a78c6e5a,writing-task-NL_post-task-question,15.186,json
667983594f7d5d70a78c6e5a,tutorial-part1,467.129,json
667983594f7d5d70a78c6e5a,tutorial-part2,312.263,json
667983594f7d5d70a78c6e5a,reading-task-tabular-1,391.99,json
667983594f7d5d70a78c6e5a,reading-task-tabular-1_post-task-question,5.351,json
667983594f7d5d70a78c6e5a,reading-task-tabular-2,104.03,json
667983594f7d5d70a78c6e5a,reading-task-tabular-2_post-task-question,5.814,json
667983594f7d5d70a78c6e5a,reading-task-tabular-3,32.289,json
667983594f7d5d70a78c6e5a,reading-task-tabular-3_post-task-question,3.968,json
667983594f7d5d70a78c6e5a,reading-task-tabular-4,41.84,json
667983594f7d5d70a78c6e5a,reading-task-tabular-4_post-task-question,2.635,json
667983594f7d5d70a78c6e5a,reading-task-tabular-5,99.682,json
667983594f7d5d70a78c6e5a,reading-task-tabular-5_post-task-question,6.048,json
667983594f7d5d70a78c6e5a,writing-task-tabular,1656.4618469831933,json
667983594f7d5d70a78c6e5a,writing-task-tabular_post-task-question,8.671,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-1,520.718,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-1_post-task-question,8.335,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-2,151.062,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-2_post-task-question,4.87,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-3,154.491,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-3_post-task-question,3.973,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-4,432.23,json
667983594f7d5d70a78c6e5a,modifying-task-tabular-4_post-task-question,5.812,json
667983594f7d5d70a78c6e5a,$nasa-tlx.co.nasa-tlx,44.735,json
667983594f7d5d70a78c6e5a,post-task-survey-tlx,285.886,json
67f913a9b5c79e960807c7e3,introduction,24.529,yaml
67f913a9b5c79e960807c7e3,qualifications,83.056,yaml
67f913a9b5c79e960807c7e3,consent,39.025,yaml
67f913a9b5c79e960807c7e3,task,533.263,yaml
67f913a9b5c79e960807c7e3,writing-task-NL,170.861,yaml
67f913a9b5c79e960807c7e3,writing-task-NL_post-task-question,5.197,yaml
67f913a9b5c79e960807c7e3,tutorial-part1,426.233,yaml
67f913a9b5c79e960807c7e3,tutorial-part2,205.787,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-1,100.753,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-1_post-task-question,7.605,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-2,83.3,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-2_post-task-question,3.815,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-3,106.493,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-3_post-task-question,7.941,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-4,83.694,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-4_post-task-question,8.65,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-5,157.77,yaml
67f913a9b5c79e960807c7e3,reading-task-tabular-5_post-task-question,7.526,yaml
67f913a9b5c79e960807c7e3,writing-task-tabular,423.5184958853755,yaml
67f913a9b5c79e960807c7e3,writing-task-tabular_post-task-question,8.408,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-1,284.071,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-1_post-task-question,4.84,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-2,96.948,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-2_post-task-question,7.455,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-3,198.148,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-3_post-task-question,6.515,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-4,358.144,yaml
67f913a9b5c79e960807c7e3,modifying-task-tabular-4_post-task-question,10.229,yaml
67f913a9b5c79e960807c7e3,$nasa-tlx.co.nasa-tlx,42.638,yaml
67f913a9b5c79e960807c7e3,post-task-survey-tlx,124.919,yaml
672003022f1b667a20157c45,introduction,11.472,yaml
672003022f1b667a20157c45,qualifications,14.153,yaml
672003022f1b667a20157c45,consent,19.026,yaml
672003022f1b667a20157c45,task,41.33,yaml
672003022f1b667a20157c45,writing-task-NL,122.786,yaml
672003022f1b667a20157c45,writing-task-NL_post-task-question,10.741,yaml
672003022f1b667a20157c45,tutorial-part1,190.422,yaml
672003022f1b667a20157c45,tutorial-part2,56.141,yaml
672003022f1b667a20157c45,reading-task-tabular-1,41.863,yaml
672003022f1b667a20157c45,reading-task-tabular-1_post-task-question,13.055,yaml
672003022f1b667a20157c45,reading-task-tabular-2,68.532,yaml
672003022f1b667a20157c45,reading-task-tabular-2_post-task-question,4.517,yaml
672003022f1b667a20157c45,reading-task-tabular-3,35.51,yaml
672003022f1b667a20157c45,reading-task-tabular-3_post-task-question,2.672,yaml
672003022f1b667a20157c45,reading-task-tabular-4,67.923,yaml
672003022f1b667a20157c45,reading-task-tabular-4_post-task-question,3.308,yaml
672003022f1b667a20157c45,reading-task-tabular-5,30.963,yaml
672003022f1b667a20157c45,reading-task-tabular-5_post-task-question,2.72,yaml
672003022f1b667a20157c45,writing-task-tabular,136.131819027668,yaml
672003022f1b667a20157c45,writing-task-tabular_post-task-question,6.698,yaml
672003022f1b667a20157c45,modifying-task-tabular-1,99.269,yaml
672003022f1b667a20157c45,modifying-task-tabular-1_post-task-question,3.198,yaml
672003022f1b667a20157c45,modifying-task-tabular-2,63.07,yaml
672003022f1b667a20157c45,modifying-task-tabular-2_post-task-question,2.999,yaml
672003022f1b667a20157c45,modifying-task-tabular-3,89.699,yaml
672003022f1b667a20157c45,modifying-task-tabular-3_post-task-question,2.576,yaml
672003022f1b667a20157c45,modifying-task-tabular-4,225.029,yaml
672003022f1b667a20157c45,modifying-task-tabular-4_post-task-question,3.227,yaml
672003022f1b667a20157c45,$nasa-tlx.co.nasa-tlx,20.363,yaml
672003022f1b667a20157c45,post-task-survey-tlx,152.886,yaml
671b65fe04c301eb14263ba5,introduction,532.946,toml
671b65fe04c301eb14263ba5,qualifications,16.012,toml
671b65fe04c301eb14263ba5,consent,25.029,toml
671b65fe04c301eb14263ba5,task,91.034,toml
671b65fe04c301eb14263ba5,writing-task-NL,233.799,toml
671b65fe04c301eb14263ba5,writing-task-NL_post-task-question,12.251,toml
671b65fe04c301eb14263ba5,tutorial-part1,402.053,toml
671b65fe04c301eb14263ba5,tutorial-part2,246.593,toml
671b65fe04c301eb14263ba5,reading-task-tabular-1,62.918,toml
671b65fe04c301eb14263ba5,reading-task-tabular-1_post-task-question,7.731,toml
671b65fe04c301eb14263ba5,reading-task-tabular-2,77.62,toml
671b65fe04c301eb14263ba5,reading-task-tabular-2_post-task-question,6.502,toml
671b65fe04c301eb14263ba5,reading-task-tabular-3,43.027,toml
671b65fe04c301eb14263ba5,reading-task-tabular-3_post-task-question,8.169,toml
671b65fe04c301eb14263ba5,reading-task-tabular-4,31.971,toml
671b65fe04c301eb14263ba5,reading-task-tabular-4_post-task-question,5.455,toml
671b65fe04c301eb14263ba5,reading-task-tabular-5,60.179,toml
671b65fe04c301eb14263ba5,reading-task-tabular-5_post-task-question,5.988,toml
671b65fe04c301eb14263ba5,writing-task-tabular,641.7457829166667,toml
671b65fe04c301eb14263ba5,writing-task-tabular_post-task-question,9.217,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-1,215.144,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-1_post-task-question,9.016,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-2,282.123,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-2_post-task-question,7.972,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-3,181.759,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-3_post-task-question,4.974,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-4,147.363,toml
671b65fe04c301eb14263ba5,modifying-task-tabular-4_post-task-question,6.44,toml
671b65fe04c301eb14263ba5,$nasa-tlx.co.nasa-tlx,41.4,toml
671b65fe04c301eb14263ba5,post-task-survey-tlx,318.138,toml
6787d648d7b1963c661f9443,introduction,92.991,json5
6787d648d7b1963c661f9443,qualifications,21.106,json5
6787d648d7b1963c661f9443,consent,28.034,json5
6787d648d7b1963c661f9443,task,4.062,json5
6787d648d7b1963c661f9443,writing-task-NL,352.974,json5
6787d648d7b1963c661f9443,writing-task-NL_post-task-question,5.499,json5
6787d648d7b1963c661f9443,tutorial-part1,74.568,json5
6787d648d7b1963c661f9443,tutorial-part2,14.745,json5
6787d648d7b1963c661f9443,reading-task-tabular-1,7.853,json5
6787d648d7b1963c661f9443,reading-task-tabular-1_post-task-question,3.801,json5
6787d648d7b1963c661f9443,reading-task-tabular-2,6.355,json5
6787d648d7b1963c661f9443,reading-task-tabular-2_post-task-question,2.641,json5
6787d648d7b1963c661f9443,reading-task-tabular-3,9.449,json5
6787d648d7b1963c661f9443,reading-task-tabular-3_post-task-question,3.965,json5
6787d648d7b1963c661f9443,reading-task-tabular-4,41.865,json5
6787d648d7b1963c661f9443,reading-task-tabular-4_post-task-question,5.368,json5
6787d648d7b1963c661f9443,reading-task-tabular-5,6.731,json5
6787d648d7b1963c661f9443,reading-task-tabular-5_post-task-question,3.952,json5
6787d648d7b1963c661f9443,writing-task-tabular,1704.4960384047615,json5
6787d648d7b1963c661f9443,writing-task-tabular_post-task-question,5.108,json5
6787d648d7b1963c661f9443,modifying-task-tabular-1,252.456,json5
6787d648d7b1963c661f9443,modifying-task-tabular-1_post-task-question,5.381,json5
6787d648d7b1963c661f9443,modifying-task-tabular-2,6.643,json5
6787d648d7b1963c661f9443,modifying-task-tabular-2_post-task-question,4.724,json5
6787d648d7b1963c661f9443,modifying-task-tabular-3,98.588,json5
6787d648d7b1963c661f9443,modifying-task-tabular-3_post-task-question,5.318,json5
6787d648d7b1963c661f9443,modifying-task-tabular-4,18.339,json5
6787d648d7b1963c661f9443,modifying-task-tabular-4_post-task-question,7.746,json5
6787d648d7b1963c661f9443,$nasa-tlx.co.nasa-tlx,15.433,json5
6787d648d7b1963c661f9443,post-task-survey-tlx,113.392,json5
66a9285501ac98053902d481,introduction,13.472,toml
66a9285501ac98053902d481,qualifications,7.797,toml
66a9285501ac98053902d481,consent,35.918,toml
66a9285501ac98053902d481,task,46.503,toml
66a9285501ac98053902d481,writing-task-NL,100.749,toml
66a9285501ac98053902d481,writing-task-NL_post-task-question,6.263,toml
66a9285501ac98053902d481,tutorial-part1,167.134,toml
66a9285501ac98053902d481,tutorial-part2,114.458,toml
66a9285501ac98053902d481,reading-task-tabular-1,45.588,toml
66a9285501ac98053902d481,reading-task-tabular-1_post-task-question,3.808,toml
66a9285501ac98053902d481,reading-task-tabular-2,33.311,toml
66a9285501ac98053902d481,reading-task-tabular-2_post-task-question,3.103,toml
66a9285501ac98053902d481,reading-task-tabular-3,20.288,toml
66a9285501ac98053902d481,reading-task-tabular-3_post-task-question,3.363,toml
66a9285501ac98053902d481,reading-task-tabular-4,22.836,toml
66a9285501ac98053902d481,reading-task-tabular-4_post-task-question,2.123,toml
66a9285501ac98053902d481,reading-task-tabular-5,83.588,toml
66a9285501ac98053902d481,reading-task-tabular-5_post-task-question,2.601,toml
66a9285501ac98053902d481,writing-task-tabular,307.7653157450199,toml
66a9285501ac98053902d481,writing-task-tabular_post-task-question,4.523,toml
66a9285501ac98053902d481,modifying-task-tabular-1,96.285,toml
66a9285501ac98053902d481,modifying-task-tabular-1_post-task-question,2.13,toml
66a9285501ac98053902d481,modifying-task-tabular-2,97.728,toml
66a9285501ac98053902d481,modifying-task-tabular-2_post-task-question,1.828,toml
66a9285501ac98053902d481,modifying-task-tabular-3,31.474,toml
66a9285501ac98053902d481,modifying-task-tabular-3_post-task-question,3.31,toml
66a9285501ac98053902d481,modifying-task-tabular-4,205.063,toml
66a9285501ac98053902d481,modifying-task-tabular-4_post-task-question,4.305,toml
66a9285501ac98053902d481,$nasa-tlx.co.nasa-tlx,23.678,toml
66a9285501ac98053902d481,post-task-survey-tlx,129.521,toml
66a662a0a709312db9de01f2,introduction,1031.069,jsonc
