participantId,task,score,score_z,format
67e17bac09359e09118892b4,reading-task-5,0.0,-1.2440333788202975,json5
6606b31155457e4f162ecf5a,reading-task-1,1.0,0.41931393468876743,json5
6606b31155457e4f162ecf5a,reading-task-2,1.0,0.26457513110645925,json5
6606b31155457e4f162ecf5a,reading-task-3,1.0,0.6677918432759907,json5
6606b31155457e4f162ecf5a,reading-task-4,1.0,0.30304576336566325,json5
6606b31155457e4f162ecf5a,reading-task-5,1.0,0.8038369524685001,json5
63e5b3e89a3823139cb9d35e,reading-task-1,1.0,0.41931393468876743,toml
63e5b3e89a3823139cb9d35e,reading-task-2,1.0,0.26457513110645925,toml
63e5b3e89a3823139cb9d35e,reading-task-3,1.0,0.6677918432759907,toml
63e5b3e89a3823139cb9d35e,reading-task-4,1.0,0.30304576336566325,toml
63e5b3e89a3823139cb9d35e,reading-task-5,1.0,0.8038369524685001,toml
66bb6b7e0ccbed81f3ed30a8,reading-task-1,1.0,0.41931393468876743,xml
66bb6b7e0ccbed81f3ed30a8,reading-task-2,1.0,0.26457513110645925,xml
66bb6b7e0ccbed81f3ed30a8,reading-task-3,0.0,-1.4974726182552518,xml
66bb6b7e0ccbed81f3ed30a8,reading-task-4,1.0,0.30304576336566325,xml
66bb6b7e0ccbed81f3ed30a8,reading-task-5,0.0,-1.2440333788202975,xml
6753746b1f8827e2bd586bf0,reading-task-1,0.0,-2.3848480035423645,xml
6753746b1f8827e2bd586bf0,reading-task-2,1.0,0.26457513110645925,xml
6753746b1f8827e2bd586bf0,reading-task-3,0.0,-1.4974726182552518,xml
6753746b1f8827e2bd586bf0,reading-task-4,1.0,0.30304576336566325,xml
6753746b1f8827e2bd586bf0,reading-task-5,0.0,-1.2440333788202975,xml
67cd944859dabbd1d4552d39,reading-task-1,1.0,0.41931393468876743,json
67cd944859dabbd1d4552d39,reading-task-2,1.0,0.26457513110645925,json
67cd944859dabbd1d4552d39,reading-task-3,1.0,0.6677918432759907,json
67cd944859dabbd1d4552d39,reading-task-4,1.0,0.30304576336566325,json
67cd944859dabbd1d4552d39,reading-task-5,1.0,0.8038369524685001,json
57c357770e6a1f00015f6038,reading-task-1,1.0,0.41931393468876743,json
57c357770e6a1f00015f6038,reading-task-2,1.0,0.26457513110645925,json
57c357770e6a1f00015f6038,reading-task-3,1.0,0.6677918432759907,json
57c357770e6a1f00015f6038,reading-task-4,1.0,0.30304576336566325,json
57c357770e6a1f00015f6038,reading-task-5,1.0,0.8038369524685001,json
67d188bcc201cc08eac23f92,reading-task-1,1.0,0.41931393468876743,json5
67d188bcc201cc08eac23f92,reading-task-2,1.0,0.26457513110645925,json5
67d188bcc201cc08eac23f92,reading-task-3,0.0,-1.4974726182552518,json5
67d188bcc201cc08eac23f92,reading-task-4,1.0,0.30304576336566325,json5
67d188bcc201cc08eac23f92,reading-task-5,0.0,-1.2440333788202975,json5
67f3619e16d4ca195fbd1bd0,reading-task-1,1.0,0.41931393468876743,yaml
67f3619e16d4ca195fbd1bd0,reading-task-2,1.0,0.26457513110645925,yaml
67f3619e16d4ca195fbd1bd0,reading-task-3,0.0,-1.4974726182552518,yaml
67f3619e16d4ca195fbd1bd0,reading-task-4,1.0,0.30304576336566325,yaml
67f3619e16d4ca195fbd1bd0,reading-task-5,1.0,0.8038369524685001,yaml
66781db404eab5e142f849d9,reading-task-1,0.0,-2.3848480035423645,jsonc
66781db404eab5e142f849d9,reading-task-2,1.0,0.26457513110645925,jsonc
66781db404eab5e142f849d9,reading-task-3,1.0,0.6677918432759907,jsonc
66781db404eab5e142f849d9,reading-task-4,0.0,-3.299831645537221,jsonc
66781db404eab5e142f849d9,reading-task-5,0.0,-1.2440333788202975,jsonc
667c2175b570aa694ce2f63c,reading-task-1,1.0,0.41931393468876743,toml
667c2175b570aa694ce2f63c,reading-task-2,1.0,0.26457513110645925,toml
667c2175b570aa694ce2f63c,reading-task-3,1.0,0.6677918432759907,toml
667c2175b570aa694ce2f63c,reading-task-4,1.0,0.30304576336566325,toml
667c2175b570aa694ce2f63c,reading-task-5,0.0,-1.2440333788202975,toml
67d1283c8f6169900d0072d2,reading-task-1,1.0,0.41931393468876743,yaml
67d1283c8f6169900d0072d2,reading-task-2,0.0,-3.7796447300922744,yaml
67d1283c8f6169900d0072d2,reading-task-3,0.0,-1.4974726182552518,yaml
67d1283c8f6169900d0072d2,reading-task-4,1.0,0.30304576336566325,yaml
67d1283c8f6169900d0072d2,reading-task-5,1.0,0.8038369524685001,yaml
5f29eff59714081a3594a331,reading-task-1,1.0,0.41931393468876743,json
5f29eff59714081a3594a331,reading-task-2,1.0,0.26457513110645925,json
5f29eff59714081a3594a331,reading-task-3,1.0,0.6677918432759907,json
5f29eff59714081a3594a331,reading-task-4,1.0,0.30304576336566325,json
5f29eff59714081a3594a331,reading-task-5,1.0,0.8038369524685001,json
65be552ceed6a0595fa1feb5,reading-task-1,1.0,0.41931393468876743,json
65be552ceed6a0595fa1feb5,reading-task-2,1.0,0.26457513110645925,json
65be552ceed6a0595fa1feb5,reading-task-3,0.0,-1.4974726182552518,json
65be552ceed6a0595fa1feb5,reading-task-4,1.0,0.30304576336566325,json
65be552ceed6a0595fa1feb5,reading-task-5,0.0,-1.2440333788202975,json
6577a27da9f5297d49f38e6f,reading-task-1,1.0,0.41931393468876743,hjson
6577a27da9f5297d49f38e6f,reading-task-2,1.0,0.26457513110645925,hjson
6577a27da9f5297d49f38e6f,reading-task-3,1.0,0.6677918432759907,hjson
6577a27da9f5297d49f38e6f,reading-task-4,1.0,0.30304576336566325,hjson
6577a27da9f5297d49f38e6f,reading-task-5,0.0,-1.2440333788202975,hjson
67eefd0739d752c54dd52686,reading-task-1,0.0,-2.3848480035423645,toml
67eefd0739d752c54dd52686,reading-task-2,1.0,0.26457513110645925,toml
67eefd0739d752c54dd52686,reading-task-3,0.0,-1.4974726182552518,toml
67eefd0739d752c54dd52686,reading-task-4,1.0,0.30304576336566325,toml
67eefd0739d752c54dd52686,reading-task-5,0.0,-1.2440333788202975,toml
67e12acb51605ac16c227598,reading-task-1,1.0,0.41931393468876743,jsonc
67e12acb51605ac16c227598,reading-task-2,1.0,0.26457513110645925,jsonc
67e12acb51605ac16c227598,reading-task-3,0.0,-1.4974726182552518,jsonc
67e12acb51605ac16c227598,reading-task-4,1.0,0.30304576336566325,jsonc
67e12acb51605ac16c227598,reading-task-5,0.0,-1.2440333788202975,jsonc
67d9788747176969d8d0fa1d,reading-task-1,1.0,0.41931393468876743,hjson
67d9788747176969d8d0fa1d,reading-task-2,1.0,0.26457513110645925,hjson
67d9788747176969d8d0fa1d,reading-task-3,1.0,0.6677918432759907,hjson
67d9788747176969d8d0fa1d,reading-task-4,1.0,0.30304576336566325,hjson
67d9788747176969d8d0fa1d,reading-task-5,0.0,-1.2440333788202975,hjson
669a84e18da4349ece0ea67c,reading-task-1,0.0,-2.3848480035423645,xml
669a84e18da4349ece0ea67c,reading-task-2,1.0,0.26457513110645925,xml
669a84e18da4349ece0ea67c,reading-task-3,0.0,-1.4974726182552518,xml
669a84e18da4349ece0ea67c,reading-task-4,1.0,0.30304576336566325,xml
669a84e18da4349ece0ea67c,reading-task-5,0.0,-1.2440333788202975,xml
67d548b5aa5737666a77a6d2,reading-task-1,0.0,-2.3848480035423645,json5
67d548b5aa5737666a77a6d2,reading-task-2,1.0,0.26457513110645925,json5
67d548b5aa5737666a77a6d2,reading-task-3,0.0,-1.4974726182552518,json5
67d548b5aa5737666a77a6d2,reading-task-4,0.0,-3.299831645537221,json5
67d548b5aa5737666a77a6d2,reading-task-5,1.0,0.8038369524685001,json5
67ab57e88fd0774428bd1f32,reading-task-1,1.0,0.41931393468876743,xml
67ab57e88fd0774428bd1f32,reading-task-2,1.0,0.26457513110645925,xml
67ab57e88fd0774428bd1f32,reading-task-3,1.0,0.6677918432759907,xml
67ab57e88fd0774428bd1f32,reading-task-4,1.0,0.30304576336566325,xml
67ab57e88fd0774428bd1f32,reading-task-5,1.0,0.8038369524685001,xml
667983594f7d5d70a78c6e5a,reading-task-1,1.0,0.41931393468876743,json
667983594f7d5d70a78c6e5a,reading-task-2,1.0,0.26457513110645925,json
667983594f7d5d70a78c6e5a,reading-task-3,1.0,0.6677918432759907,json
667983594f7d5d70a78c6e5a,reading-task-4,1.0,0.30304576336566325,json
667983594f7d5d70a78c6e5a,reading-task-5,1.0,0.8038369524685001,json
67f913a9b5c79e960807c7e3,reading-task-1,1.0,0.41931393468876743,yaml
67f913a9b5c79e960807c7e3,reading-task-2,1.0,0.26457513110645925,yaml
67f913a9b5c79e960807c7e3,reading-task-3,0.0,-1.4974726182552518,yaml
67f913a9b5c79e960807c7e3,reading-task-4,1.0,0.30304576336566325,yaml
67f913a9b5c79e960807c7e3,reading-task-5,1.0,0.8038369524685001,yaml
672003022f1b667a20157c45,reading-task-1,0.0,-2.3848480035423645,yaml
672003022f1b667a20157c45,reading-task-2,0.0,-3.7796447300922744,yaml
672003022f1b667a20157c45,reading-task-3,1.0,0.6677918432759907,yaml
672003022f1b667a20157c45,reading-task-4,1.0,0.30304576336566325,yaml
672003022f1b667a20157c45,reading-task-5,1.0,0.8038369524685001,yaml
671b65fe04c301eb14263ba5,reading-task-1,1.0,0.41931393468876743,toml
671b65fe04c301eb14263ba5,reading-task-2,1.0,0.26457513110645925,toml
671b65fe04c301eb14263ba5,reading-task-3,1.0,0.6677918432759907,toml
671b65fe04c301eb14263ba5,reading-task-4,1.0,0.30304576336566325,toml
671b65fe04c301eb14263ba5,reading-task-5,1.0,0.8038369524685001,toml
6787d648d7b1963c661f9443,reading-task-1,1.0,0.41931393468876743,json5
6787d648d7b1963c661f9443,reading-task-2,1.0,0.26457513110645925,json5
6787d648d7b1963c661f9443,reading-task-3,1.0,0.6677918432759907,json5
6787d648d7b1963c661f9443,reading-task-4,0.0,-3.299831645537221,json5
6787d648d7b1963c661f9443,reading-task-5,0.0,-1.2440333788202975,json5
66a9285501ac98053902d481,reading-task-1,1.0,0.41931393468876743,toml
66a9285501ac98053902d481,reading-task-2,1.0,0.26457513110645925,toml
66a9285501ac98053902d481,reading-task-3,1.0,0.6677918432759907,toml
66a9285501ac98053902d481,reading-task-4,1.0,0.30304576336566325,toml
66a9285501ac98053902d481,reading-task-5,0.0,-1.2440333788202975,toml
66a662a0a709312db9de01f2,reading-task-1,1.0,0.41931393468876743,jsonc
66a662a0a709312db9de01f2,reading-task-2,1.0,0.26457513110645925,jsonc
66a662a0a709312db9de01f2,reading-task-3,1.0,0.6677918432759907,jsonc
66a662a0a709312db9de01f2,reading-task-4,1.0,0.30304576336566325,jsonc
66a662a0a709312db9de01f2,reading-task-5,0.0,-1.2440333788202975,jsonc
66b246951b9aefec80b7158a,reading-task-1,1.0,0.41931393468876743,json
66b246951b9aefec80b7158a,reading-task-2,1.0,0.26457513110645925,json
66b246951b9aefec80b7158a,reading-task-3,1.0,0.6677918432759907,json
66b246951b9aefec80b7158a,reading-task-4,1.0,0.30304576336566325,json
66b246951b9aefec80b7158a,reading-task-5,1.0,0.8038369524685001,json
5d766978f47e6200019a2acf,reading-task-1,1.0,0.41931393468876743,yaml
5d766978f47e6200019a2acf,reading-task-2,1.0,0.26457513110645925,yaml
5d766978f47e6200019a2acf,reading-task-3,1.0,0.6677918432759907,yaml
5d766978f47e6200019a2acf,reading-task-4,1.0,0.30304576336566325,yaml
5d766978f47e6200019a2acf,reading-task-5,1.0,0.8038369524685001,yaml
677d32c679491be18090225b,reading-task-1,1.0,0.41931393468876743,xml
677d32c679491be18090225b,reading-task-2,1.0,0.26457513110645925,xml
677d32c679491be18090225b,reading-task-3,0.0,-1.4974726182552518,xml
677d32c679491be18090225b,reading-task-4,0.0,-3.299831645537221,xml
677d32c679491be18090225b,reading-task-5,0.0,-1.2440333788202975,xml
67d163e7b7bcc1e9718e01da,reading-task-1,1.0,0.41931393468876743,json5
67d163e7b7bcc1e9718e01da,reading-task-2,0.0,-3.7796447300922744,json5
67d163e7b7bcc1e9718e01da,reading-task-3,0.0,-1.4974726182552518,json5
67d163e7b7bcc1e9718e01da,reading-task-4,1.0,0.30304576336566325,json5
67d163e7b7bcc1e9718e01da,reading-task-5,1.0,0.8038369524685001,json5
665c5d94303fdf202ac9ded0,reading-task-1,0.0,-2.3848480035423645,toml
665c5d94303fdf202ac9ded0,reading-task-2,1.0,0.26457513110645925,toml
665c5d94303fdf202ac9ded0,reading-task-3,1.0,0.6677918432759907,toml
665c5d94303fdf202ac9ded0,reading-task-4,1.0,0.30304576336566325,toml
665c5d94303fdf202ac9ded0,reading-task-5,0.0,-1.2440333788202975,toml
67ab650c320eccf6141d4010,reading-task-1,0.0,-2.3848480035423645,jsonc
67ab650c320eccf6141d4010,reading-task-2,1.0,0.26457513110645925,jsonc
67ab650c320eccf6141d4010,reading-task-3,0.0,-1.4974726182552518,jsonc
67ab650c320eccf6141d4010,reading-task-4,0.0,-3.299831645537221,jsonc
67ab650c320eccf6141d4010,reading-task-5,0.0,-1.2440333788202975,jsonc
65fad673a546ab14baf2f8d3,reading-task-1,1.0,0.41931393468876743,json5
65fad673a546ab14baf2f8d3,reading-task-2,1.0,0.26457513110645925,json5
65fad673a546ab14baf2f8d3,reading-task-3,1.0,0.6677918432759907,json5
65fad673a546ab14baf2f8d3,reading-task-4,1.0,0.30304576336566325,json5
65fad673a546ab14baf2f8d3,reading-task-5,1.0,0.8038369524685001,json5
67f1c7bd6f1c4a3d8deae02f,reading-task-1,1.0,0.41931393468876743,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-2,1.0,0.26457513110645925,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-3,1.0,0.6677918432759907,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-4,1.0,0.30304576336566325,toml
67f1c7bd6f1c4a3d8deae02f,reading-task-5,1.0,0.8038369524685001,toml
67adb27bd5f5776fcb16da62,reading-task-1,1.0,0.41931393468876743,hjson
67adb27bd5f5776fcb16da62,reading-task-2,1.0,0.26457513110645925,hjson
67adb27bd5f5776fcb16da62,reading-task-3,0.0,-1.4974726182552518,hjson
67adb27bd5f5776fcb16da62,reading-task-4,1.0,0.30304576336566325,hjson
67adb27bd5f5776fcb16da62,reading-task-5,1.0,0.8038369524685001,hjson
6675c40cdc52b37294f0514e,reading-task-1,1.0,0.41931393468876743,hjson
6675c40cdc52b37294f0514e,reading-task-2,1.0,0.26457513110645925,hjson
6675c40cdc52b37294f0514e,reading-task-3,1.0,0.6677918432759907,hjson
6675c40cdc52b37294f0514e,reading-task-4,1.0,0.30304576336566325,hjson
6675c40cdc52b37294f0514e,reading-task-5,0.0,-1.2440333788202975,hjson
56cb8858edf8da000b6df354,reading-task,1.0,0.8502781738778042,hjson
57c357770e6a1f00015f6038,reading-task,1.0,0.8502781738778042,json
5b68c9eb87af310001584803,reading-task,0.8,4.719992029876852e-16,json5
5c6414540821d30001046198,reading-task,1.0,0.8502781738778042,hjson
5d30dfa68b1523000134878f,reading-task,1.0,0.8502781738778042,json
5d766978f47e6200019a2acf,reading-task,1.0,0.8502781738778042,yaml
5dafea4de40355001651fa2f,reading-task,0.6,-0.8502781738778038,jsonc
5e3b5fa9255e7a37bc841135,reading-task,1.0,0.8502781738778042,json
5e8a5a892f6f027054a83d88,reading-task,0.8,4.719992029876852e-16,toml
5ecc71c95c92c2000a9e9a19,reading-task,1.0,0.8502781738778042,jsonc
5f29eff59714081a3594a331,reading-task,1.0,0.8502781738778042,json
60721c2da01b3a616edba9a7,reading-task,0.6,-0.8502781738778038,xml
607728dc0b4f8590b94ae57c,reading-task,1.0,0.8502781738778042,jsonc
60a0b744298c64d46b63e893,reading-task,1.0,0.8502781738778042,hjson
60f1f1d4ac991a259b83f603,reading-task,0.8,4.719992029876852e-16,json
60fce3df91350150e2e88423,reading-task,1.0,0.8502781738778042,yaml
61267b828ead584bcf092e35,reading-task,1.0,0.8502781738778042,hjson
615200d54efc832849db2259,reading-task,1.0,0.8502781738778042,json
62fd14d7b1e0729dc8aadb79,reading-task,1.0,0.8502781738778042,xml
637d8ca00150ac6e71a34ec9,reading-task,1.0,0.8502781738778042,yaml
63e5b3e89a3823139cb9d35e,reading-task,1.0,0.8502781738778042,toml
64275e53f51a5ed4f6b7d019,reading-task,1.0,0.8502781738778042,toml
64457bc906c125cebd4bf66b,reading-task,0.8,4.719992029876852e-16,json5
6501c0a2e788b5556c24569d,reading-task,1.0,0.8502781738778042,xml
6577a27da9f5297d49f38e6f,reading-task,0.8,4.719992029876852e-16,hjson
65be552ceed6a0595fa1feb5,reading-task,0.6,-0.8502781738778038,json
65cf6d8a589a67afcab54e6f,reading-task,1.0,0.8502781738778042,hjson
65fad673a546ab14baf2f8d3,reading-task,1.0,0.8502781738778042,json5
66049694dfb8828a8f3dce70,reading-task,1.0,0.8502781738778042,yaml
6606b31155457e4f162ecf5a,reading-task,1.0,0.8502781738778042,json5
66475d6f7b27e4443ef0d031,reading-task,1.0,0.8502781738778042,json
665c5d94303fdf202ac9ded0,reading-task,0.6,-0.8502781738778038,toml
6672d878f68b9e349b56e871,reading-task,1.0,0.8502781738778042,toml
6675c40cdc52b37294f0514e,reading-task,0.8,4.719992029876852e-16,hjson
66781db404eab5e142f849d9,reading-task,0.4,-1.7005563477556076,jsonc
667971a555af1f83d3f29ae7,reading-task,1.0,0.8502781738778042,hjson
667983594f7d5d70a78c6e5a,reading-task,1.0,0.8502781738778042,json
667ac09492ea0caadf488520,reading-task,0.2,-2.550834521633411,json
667c18ace97ab6869cb1c50e,reading-task,0.8,4.719992029876852e-16,hjson
667c2175b570aa694ce2f63c,reading-task,0.8,4.719992029876852e-16,toml
6697c8b6d9d7baa7edd8c4d3,reading-task,0.8,4.719992029876852e-16,hjson
66992f58a7964f557fc75f58,reading-task,1.0,0.8502781738778042,toml
669a84e18da4349ece0ea67c,reading-task,0.4,-1.7005563477556076,xml
669b961e1c9cf30a26bb57d2,reading-task,1.0,0.8502781738778042,xml
66a662a0a709312db9de01f2,reading-task,0.8,4.719992029876852e-16,jsonc
66a9285501ac98053902d481,reading-task,0.8,4.719992029876852e-16,toml
66b0d065329001a04e5ae671,reading-task,0.8,4.719992029876852e-16,json
66b246951b9aefec80b7158a,reading-task,1.0,0.8502781738778042,json
66bb6b7e0ccbed81f3ed30a8,reading-task,0.6,-0.8502781738778038,xml
66cdfebcb908ea2717d06b6c,reading-task,0.8,4.719992029876852e-16,hjson
671a519900a99ebc15a67672,reading-task,0.6,-0.8502781738778038,yaml
671b65fe04c301eb14263ba5,reading-task,1.0,0.8502781738778042,toml
672003022f1b667a20157c45,reading-task,0.6,-0.8502781738778038,yaml
672ca6c0324ac26cdc0dd298,reading-task,0.4,-1.7005563477556076,json5
672d98919cc177d28c204e76,reading-task,0.8,4.719992029876852e-16,json5
6734346ca8e90c2da6fb4509,reading-task,0.8,4.719992029876852e-16,jsonc
673c13c9d37c8a73bc80b8ce,reading-task,0.8,4.719992029876852e-16,json
673d0377254c407e5da57f97,reading-task,1.0,0.8502781738778042,toml
673e43cc760355e9e4f042a3,reading-task,0.6,-0.8502781738778038,json5
6740ae39809389d7da9de209,reading-task,1.0,0.8502781738778042,xml
6753746b1f8827e2bd586bf0,reading-task,0.4,-1.7005563477556076,xml
677c52fe648cd68583dd3b1e,reading-task,1.0,0.8502781738778042,xml
677d185800ab83d1b0185d82,reading-task,0.4,-1.7005563477556076,jsonc
677d32c679491be18090225b,reading-task,0.4,-1.7005563477556076,xml
6784ff2095dd9b97e969b01f,reading-task,0.8,4.719992029876852e-16,jsonc
6787d648d7b1963c661f9443,reading-task,0.6,-0.8502781738778038,json5
6787e4bd2bf9557a90208f03,reading-task,1.0,0.8502781738778042,yaml
6788c1c724c24dc56b08790a,reading-task,0.8,4.719992029876852e-16,json5
678bad003d15e6aba1ee5a5d,reading-task,1.0,0.8502781738778042,jsonc
678f0bb28ec3307e4f1afb78,reading-task,1.0,0.8502781738778042,hjson
67a754a5c8614c52a939d87b,reading-task,1.0,0.8502781738778042,hjson
67ab214c2cde1be7c45535ac,reading-task,1.0,0.8502781738778042,jsonc
67ab57e88fd0774428bd1f32,reading-task,1.0,0.8502781738778042,xml
67ab650c320eccf6141d4010,reading-task,0.2,-2.550834521633411,jsonc
67adb27bd5f5776fcb16da62,reading-task,0.8,4.719992029876852e-16,hjson
67adb520391eb17f214a50b4,reading-task,0.8,4.719992029876852e-16,yaml
67aee0dfad3492b61a9ba0eb,reading-task,1.0,0.8502781738778042,jsonc
67bf88cc763aae600b429a3e,reading-task,0.8,4.719992029876852e-16,toml
67c246023b44ca64d40ae45a,reading-task,0.6,-0.8502781738778038,json5
67cb01a82dda2577eb6ee320,reading-task,0.8,4.719992029876852e-16,json
67cd944859dabbd1d4552d39,reading-task,1.0,0.8502781738778042,json
67d00f24466a67ba7e41228e,reading-task,1.0,0.8502781738778042,toml
67d1283c8f6169900d0072d2,reading-task,0.6,-0.8502781738778038,yaml
67d163e7b7bcc1e9718e01da,reading-task,0.6,-0.8502781738778038,json5
67d188bcc201cc08eac23f92,reading-task,0.6,-0.8502781738778038,json5
67d29234dbfdb6668d124115,reading-task,0.0,-3.4011126955112156,yaml
67d548b5aa5737666a77a6d2,reading-task,0.4,-1.7005563477556076,json5
67d7fa657f5ac0292a291a38,reading-task,0.8,4.719992029876852e-16,hjson
67d95269b47464c18da766ca,reading-task,0.8,4.719992029876852e-16,xml
67d9788747176969d8d0fa1d,reading-task,0.8,4.719992029876852e-16,hjson
67dc19c31078d1581e39e75a,reading-task,0.4,-1.7005563477556076,yaml
67debe02a893eea51e8d02f2,reading-task,1.0,0.8502781738778042,json
67e12acb51605ac16c227598,reading-task,0.6,-0.8502781738778038,jsonc
67e17bac09359e09118892b4,reading-task,0.8,4.719992029876852e-16,json5
67e25388d573ec2d5f1c8442,reading-task,0.8,4.719992029876852e-16,yaml
67e4920c40c9561040ca01d0,reading-task,0.0,-3.4011126955112156,xml
67e571bef6af7ecd9c29ad72,reading-task,0.8,4.719992029876852e-16,json
67e5cf90b79d0874e1cf16b0,reading-task,1.0,0.8502781738778042,toml
67eefd0739d752c54dd52686,reading-task,0.4,-1.7005563477556076,toml
67eff2b1a264260e948a4d14,reading-task,0.8,4.719992029876852e-16,xml
67f0c5d37f91ceae5cb3b318,reading-task,1.0,0.8502781738778042,jsonc
67f184a3b82990251abd1592,reading-task,0.6,-0.8502781738778038,yaml
67f1a4f8dd44e7cd5adffa29,reading-task,0.8,4.719992029876852e-16,json5
67f1c7bd6f1c4a3d8deae02f,reading-task,1.0,0.8502781738778042,toml
67f3619e16d4ca195fbd1bd0,reading-task,0.8,4.719992029876852e-16,yaml
67f5bb69760b211cdfe8021c,reading-task,1.0,0.8502781738778042,jsonc
67f913a9b5c79e960807c7e3,reading-task,0.8,4.719992029876852e-16,yaml
66475d6f7b27e4443ef0d031,writing,0.171875,-0.4769128602855024,json
67e571bef6af7ecd9c29ad72,writing,0.8472222222222222,1.7849671302034225,json
60f1f1d4ac991a259b83f603,writing,0.1612903225806451,-0.5123631727660072,json
673c13c9d37c8a73bc80b8ce,writing,0.1527777777777778,-0.5408734769831327,json
667ac09492ea0caadf488520,writing,0.1724137931034483,-0.4751083287799266,json
67debe02a893eea51e8d02f2,writing,0.1571428571428571,-0.5262539074522459,json
615200d54efc832849db2259,writing,0.1447368421052631,-0.5678042629610823,json
66b0d065329001a04e5ae671,writing,0.1527777777777778,-0.5408734769831327,json
5e3b5fa9255e7a37bc841135,writing,0.2692307692307692,-0.1508478982395411,json
5d30dfa68b1523000134878f,writing,0.2884615384615384,-0.0864400045020673,json
67cb01a82dda2577eb6ee320,writing,0.1527777777777778,-0.5408734769831327,json
67cd944859dabbd1d4552d39,writing,0.1447368421052631,-0.5678042629610823,json
57c357770e6a1f00015f6038,writing,0.24,-0.2487478967205014,json
5f29eff59714081a3594a331,writing,0.1527777777777778,-0.5408734769831327,json
65be552ceed6a0595fa1feb5,writing,0.409090909090909,0.3175731471239049,json
667983594f7d5d70a78c6e5a,writing,0.1527777777777778,-0.5408734769831327,json
66b246951b9aefec80b7158a,writing,0.1527777777777778,-0.5408734769831327,json
67f5bb69760b211cdfe8021c,writing,0.1486486486486486,-0.5547027995123502,jsonc
678bad003d15e6aba1ee5a5d,writing,0.9444444444444444,2.110584815209541,jsonc
67f0c5d37f91ceae5cb3b318,writing,0.1527777777777778,-0.5408734769831327,jsonc
67aee0dfad3492b61a9ba0eb,writing,0.1447368421052631,-0.5678042629610823,jsonc
6734346ca8e90c2da6fb4509,writing,0.9428571428571428,2.1052686081074,jsonc
67ab214c2cde1be7c45535ac,writing,0.1571428571428571,-0.5262539074522459,jsonc
607728dc0b4f8590b94ae57c,writing,0.1486486486486486,-0.5547027995123502,jsonc
5dafea4de40355001651fa2f,writing,0.1666666666666666,-0.4943566648394016,jsonc
677d185800ab83d1b0185d82,writing,0.1486486486486486,-0.5547027995123502,jsonc
6784ff2095dd9b97e969b01f,writing,0.1527777777777778,-0.5408734769831327,jsonc
5ecc71c95c92c2000a9e9a19,writing,0.1527777777777778,-0.5408734769831327,jsonc
66781db404eab5e142f849d9,writing,0.4305555555555556,0.3894627658914895,jsonc
67e12acb51605ac16c227598,writing,0.1617647058823529,-0.5107743632430716,jsonc
66a662a0a709312db9de01f2,writing,0.1724137931034483,-0.4751083287799266,jsonc
67ab650c320eccf6141d4010,writing,0.1612903225806451,-0.5123631727660072,jsonc
64457bc906c125cebd4bf66b,writing,0.1666666666666666,-0.4943566648394016,json5
673e43cc760355e9e4f042a3,writing,0.9722222222222222,2.2036184394970024,json5
6788c1c724c24dc56b08790a,writing,0.1527777777777778,-0.5408734769831327,json5
67c246023b44ca64d40ae45a,writing,0.1527777777777778,-0.5408734769831327,json5
672d98919cc177d28c204e76,writing,0.1486486486486486,-0.5547027995123502,json5
67f1a4f8dd44e7cd5adffa29,writing,0.1375,-0.592041970341237,json5
672ca6c0324ac26cdc0dd298,writing,0.1571428571428571,-0.5262539074522459,json5
5b68c9eb87af310001584803,writing,0.1612903225806451,-0.5123631727660072,json5
67e17bac09359e09118892b4,writing,0.1724137931034483,-0.4751083287799266,json5
6606b31155457e4f162ecf5a,writing,0.9444444444444444,2.110584815209541,json5
67d188bcc201cc08eac23f92,writing,0.1527777777777778,-0.5408734769831327,json5
67d548b5aa5737666a77a6d2,writing,0.1375,-0.592041970341237,json5
6787d648d7b1963c661f9443,writing,0.1486486486486486,-0.5547027995123502,json5
67d163e7b7bcc1e9718e01da,writing,0.9305555555555556,2.0640680030658096,json5
65fad673a546ab14baf2f8d3,writing,0.1527777777777778,-0.5408734769831327,json5
6697c8b6d9d7baa7edd8c4d3,writing,0.8611111111111112,1.831483942347154,hjson
678f0bb28ec3307e4f1afb78,writing,0.0499999999999999,-0.8850978868467432,hjson
60a0b744298c64d46b63e893,writing,0.0499999999999999,-0.8850978868467432,hjson
66cdfebcb908ea2717d06b6c,writing,0.0499999999999999,-0.8850978868467432,hjson
56cb8858edf8da000b6df354,writing,0.0499999999999999,-0.8850978868467432,hjson
667971a555af1f83d3f29ae7,writing,0.9861111111111112,2.2501352516407342,hjson
5c6414540821d30001046198,writing,0.1363636363636363,-0.595847891334815,hjson
667c18ace97ab6869cb1c50e,writing,0.125,-0.6339071012705949,hjson
67a754a5c8614c52a939d87b,writing,0.9027777777777778,1.971034378778347,hjson
65cf6d8a589a67afcab54e6f,writing,0.9583333333333331,2.1571016273532715,hjson
67d7fa657f5ac0292a291a38,writing,0.0499999999999999,-0.8850978868467432,hjson
61267b828ead584bcf092e35,writing,0.0499999999999999,-0.8850978868467432,hjson
6577a27da9f5297d49f38e6f,writing,0.9861111111111112,2.2501352516407342,hjson
